Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
eu01	08/05/2024 12:06:28	1.71	0.06	Eta guai zutituazi hitza esanko dot	s̻	3.3331	-48.7889	-1.1459	-37.5302	-1.8322	-24.7355	-1.4375	-13.1028	1.43	6.878	7.2057	14.333	17.6716	16.1081	21.7817	14.8875	27.5831	14.5414	32.7272	13.9988	37.0756	13.0728	11.5372	-57.5553	43.8636	-33.9499	38.6642	-27.3282	43.8636	-33.9499
eu01	08/05/2024 12:06:28	1.16	0.05	Eta guai zutituazi hitza esanko dot	s̻	-0.1191	-49.1952	-6.655	-37.6848	-12.2547	-26.6838	-13.7741	-14.7935	-9.7403	-4.3574	1.0104	2.5809	12.0689	1.7935	18.7615	3.0171	24.3452	4.9886	30.2163	7.7615	35.8432	11.1016	7.2927	-56.7863	45.5678	-36.0998	36.9209	-26.2478	45.5678	-36.0998
eu01	08/05/2024 12:06:57	1.285	0.065	Eta guai tuzu hitza esanko dot	s̻	1.3547	-47.1181	-6.1126	-35.2023	-10.9106	-24.0931	-11.8023	-12.7712	-7.3849	-1.8206	1.3987	6.7264	12.4761	7.9881	18.1749	7.7965	23.6234	8.1121	29.3668	8.501	35.4541	8.4521	4.7764	-55.7762	44.4868	-33.7459	37.8429	-27.2159	44.4868	-33.7459
eu01	08/05/2024 12:07:56	1.425	0.055	Eta guai baitaziare hitza esanko dot	s̻	1.0918	-50.1895	-5.012	-38.3165	-3.4757	-25.4423	0.4014	-13.8362	1.3119	-0.3931	6.251	11.5096	18.0841	14.0055	23.153	12.7192	27.668	11.572	34.0674	10.5879	39.2803	9.2345	10.5173	-55.4562	44.6544	-31.2189	39.3048	-25.1757	44.6544	-31.2189
eu01	08/05/2024 12:08:02	1.145	0.045	Eta guai besteineko hitza esanko dot	s̺	-2.6514	-51.0375	-9.9259	-40.2098	-10.7208	-29.5196	-7.0399	-18.6584	-1.6998	-8.0994	4.5637	1.2359	17.0111	7.7605	22.3065	9.4546	28.1426	11.0164	34.3229	12.1168	40.2296	12.395	10.7197	-53.1292	46.2819	-31.5593	37.905	-25.0774	46.2819	-31.5593
eu01	08/05/2024 12:08:33	1.355	0.035	Eta guai ametsetan hitza esanko dot	s̺	-0.6845	-50.2191	-7.2259	-39.4939	-6.2044	-28.6751	-1.6317	-18.5345	2.0734	-8.1474	7.704	1.8977	19.5614	8.0111	23.8383	10.4395	29.3671	12.8529	35.5894	13.8578	39.8763	14.082	9.6798	-54.1058	44.7876	-30.1104	37.8086	-24.6937	44.7876	-30.1104
eu01	08/05/2024 12:08:39	1.235	0.035	Eta guai bestetan hitza esanko dot	s̺	-1.2818	-52.2288	-9.4136	-41.9541	-11.0582	-29.8925	-7.5794	-18.2337	-3.5032	-7.1229	5.0048	2.029	16.6059	7.6218	22.1325	9.2412	27.5161	11.3014	33.5128	12.3851	39.4213	13.4492	8.856	-55.2864	46.1424	-31.4855	37.4026	-25.6384	46.1424	-31.4855
eu01	08/05/2024 12:10:47	1.06	0.06	Eta guai sekretaio hitza esanko dot	s̺	-0.9415	-49.5195	-8.4319	-38.0732	-9.2018	-25.75	-6.6764	-15.0232	-4.552	-2.7704	2.6729	7.7699	14.9926	10.6637	20.6315	10.482	26.1312	10.8549	31.7936	11.2634	37.5015	11.1365	9.6075	-51.8872	46.4003	-31.9925	38.8762	-25.6552	46.4003	-31.9925
eu01	08/05/2024 12:10:59	1.33	0.07	Eta guai ezer hitza esanko dot	s̻	-2.6365	-49.4212	-10.118	-38.2371	-10.9617	-27.3371	-7.4074	-16.6155	-3.9627	-6.2938	4.4038	2.489	15.8396	5.5508	21.658	6.6401	26.9033	7.3122	32.4583	8.4031	38.0314	9.5623	8.0953	-52.258	45.4618	-31.3988	37.3862	-26.4632	45.4618	-31.3988
eu01	08/05/2024 12:11:22	1.345	0.065	Eta guai gozo hitza esanko dot	s̻	-3.155	-54.0345	-10.7923	-44.4557	-14.636	-33.0501	-14.5785	-21.7918	-11.4004	-9.8303	-1.5681	-0.6182	12.119	1.7209	18.9125	2.8449	24.7445	4.346	30.7608	5.6255	37.5699	6.8799	9.0253	-54.4867	48.4848	-33.8257	39.3371	-25.4327	48.4848	-33.8257
